,solute_smiles,solvent_smiles,solute_InChIKey,solvent_InChIKey,experimental_logX,temperature
3674,O=C(O)c1ccc(CO)cc1,CC(=O)OC(C)C,WWYFPDXEIFBNKE-UHFFFAOYSA-N,JMMWKPVZQRWMSS-UHFFFAOYSA-N,-2.2225731776106885,298.15
3675,O=C(O)c1ccc(CO)cc1,CC(C)O,WWYFPDXEIFBNKE-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,-1.4077121840478692,298.15
3676,O=C(O)c1ccc(CO)cc1,CCCCOC(C)=O,WWYFPDXEIFBNKE-UHFFFAOYSA-N,DKPFZGUDAPQIHT-UHFFFAOYSA-N,-2.206209615309181,298.15
3677,O=C(O)c1ccc(CO)cc1,CCCO,WWYFPDXEIFBNKE-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,-1.4623068056326092,298.15
3678,O=C(O)c1ccc(CO)cc1,CCO,WWYFPDXEIFBNKE-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-1.3829996588791011,298.15
3679,O=C(O)c1ccc(CO)cc1,CCOC(C)=O,WWYFPDXEIFBNKE-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,-2.098541678603888,298.15
3680,O=C(O)c1ccc(CO)cc1,CCOC=O,WWYFPDXEIFBNKE-UHFFFAOYSA-N,WBJINCZRORDGAQ-UHFFFAOYSA-N,-2.402304814074488,298.15
3681,O=C(O)c1ccc(CO)cc1,CO,WWYFPDXEIFBNKE-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,-1.3825802532628235,298.15
