,solute_smiles,solvent_smiles,solute_InChIKey,solvent_InChIKey,experimental_logX,temperature
1568,COc1cc(C(=O)O)cc(OC)c1O,CC(C)O,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,-2.202732459169284,298.15
1569,COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,BTANRVKWQNVYAZ-UHFFFAOYSA-N,-2.447331783887807,298.15
1570,COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,-2.3767507096021,298.15
1571,COc1cc(C(=O)O)cc(OC)c1O,CCCCO,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,-2.285670240254767,298.15
1572,COc1cc(C(=O)O)cc(OC)c1O,CCO,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-1.7723703504289914,298.15
1573,COc1cc(C(=O)O)cc(OC)c1O,CCOC(C)=O,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,-2.903089986991944,298.15
1574,COc1cc(C(=O)O)cc(OC)c1O,CO,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,-1.7205612117129796,298.15
1575,COc1cc(C(=O)O)cc(OC)c1O,OCCO,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,-1.9062282185012704,298.15
