,solute_smiles,solvent_smiles,solute_InChIKey,solvent_InChIKey,experimental_logX,temperature
29,C/C=C/C(=O)O,CC#N,LDHQCZJRKDOVOX-NSCUHMNNSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,-0.6693833327055616,298.15
30,C/C=C/C(=O)O,CC(=O)O,LDHQCZJRKDOVOX-NSCUHMNNSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-N,-0.4458744184869873,298.15
31,C/C=C/C(=O)O,CC(C)O,LDHQCZJRKDOVOX-NSCUHMNNSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,-0.4036228560024009,298.15
32,C/C=C/C(=O)O,CCCCO,LDHQCZJRKDOVOX-NSCUHMNNSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,-0.4609239012072234,298.15
33,C/C=C/C(=O)O,CCO,LDHQCZJRKDOVOX-NSCUHMNNSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-0.431798275933005,298.15
34,C/C=C/C(=O)O,CCOC(C)=O,LDHQCZJRKDOVOX-NSCUHMNNSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,-0.3919020536747204,298.15
35,C/C=C/C(=O)O,CN(C)C=O,LDHQCZJRKDOVOX-NSCUHMNNSA-N,ZMXDDKWLCZADIW-UHFFFAOYSA-N,-0.2383728154384173,298.15
36,C/C=C/C(=O)O,CO,LDHQCZJRKDOVOX-NSCUHMNNSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,-0.5268050907950622,298.15
